sensor_ts_us,system_ts_us
331404022,1754259162984821.5
331437349,1754259162992689.2
331470657,1754259163020923.0
331503966,1754259163058666.2
331537271,1754259163096548.2
331570586,1754259163110355.5
331603925,1754259163150511.5
331637231,1754259163204671.8
331670567,1754259163233396.8
331703866,1754259163252422.8
331737200,1754259163293595.5
331770503,1754259163325267.8
331803843,1754259163348878.2
331837159,1754259163376400.8
331870448,1754259163409123.2
331903765,1754259163439608.2
331937086,1754259163467573.2
331970434,1754259163508676.0
332003745,1754259163535090.5
332037070,1754259163569769.2
332070375,1754259163604300.0
332103679,1754259163673420.2
332136996,1754259163720783.5
332170329,1754259163748604.0
332203631,1754259163773738.0
332236987,1754259163802807.2
332270306,1754259163819122.2
332303589,1754259163864831.0
332336912,1754259163891966.5
332370228,1754259163923549.8
332403543,1754259163980654.0
332436873,1754259164009488.8
332470178,1754259164054118.0
332503534,1754259164081606.8
332536812,1754259164095507.8
332570159,1754259164126960.8
332603467,1754259164152570.5
332636782,1754259164167423.0
332670085,1754259164221435.8
332703425,1754259164281319.8
332736746,1754259164294317.2
332770074,1754259164312683.0
332803380,1754259164348415.2
332836693,1754259164367641.8
332869984,1754259164408960.8
332903303,1754259164434206.2
332936650,1754259164467364.5
332969968,1754259164546652.2
333003282,1754259164563494.2
333036594,1754259164581537.0
333069893,1754259164609150.0
333103218,1754259164646139.5
333136534,1754259164674209.8
333169848,1754259164706760.5
333203189,1754259164734507.0
333236485,1754259164824677.2
333269854,1754259164844483.2
333303138,1754259164859473.2
333336450,1754259164878294.2
333369754,1754259164904704.0
333403071,1754259164961188.5
333436419,1754259164977820.5
333469724,1754259165017023.2
333503056,1754259165041561.2
333536343,1754259165114579.2
333569710,1754259165128566.0
333603001,1754259165139292.5
333636323,1754259165202388.8
333669646,1754259165220491.5
333702938,1754259165282398.5
333736258,1754259165326265.8
333769574,1754259165346261.8
333802888,1754259165362672.2
333836205,1754259165401370.5
333869530,1754259165468520.5
333902846,1754259165528295.5
333936166,1754259165542704.5
333969481,1754259165570587.8
334002801,1754259165582710.0
334036120,1754259165608431.2
334069463,1754259165625092.2
334102755,1754259165648915.8
334136090,1754259165681781.5
334169386,1754259165699856.0
334202705,1754259165748846.2
334236040,1754259165776475.8
334269340,1754259165800001.8
334302704,1754259165835713.5
334336004,1754259165871027.8
334369331,1754259165908707.8
334402611,1754259165933355.0
334435958,1754259165967286.5
334469277,1754259166002636.2
334502564,1754259166049337.8
334535881,1754259166070578.5
334569199,1754259166105448.5
334602528,1754259166149509.8
334635868,1754259166185735.2
334669174,1754259166207341.2
334702471,1754259166238877.2
334735815,1754259166266680.0
334769144,1754259166303450.8
334802461,1754259166340635.2
334835743,1754259166377627.2
334869093,1754259166432541.0
334902403,1754259166444511.2
334935696,1754259166477444.5
334969033,1754259166509389.8
335002332,1754259166545460.5
335035677,1754259166578909.5
335068969,1754259166600718.8
335102285,1754259166638571.8
335135646,1754259166703896.5
335168947,1754259166717203.8
335202239,1754259166753081.8
335235570,1754259166803718.5
335268903,1754259166830449.8
335302224,1754259166861971.0
335335549,1754259166890094.5
335368865,1754259166922741.0
335402151,1754259166946357.0
335435465,1754259166969820.2
335468816,1754259166999430.8
335502137,1754259167039162.8
335535427,1754259167114546.5
335568742,1754259167153059.0
335602082,1754259167160446.5
335635385,1754259167184614.8
335668700,1754259167252768.2
335702015,1754259167311517.5
335735354,1754259167373492.8
335768654,1754259167404185.0
335801968,1754259167418070.0
335835291,1754259167430392.0
335868611,1754259167451182.5
335901945,1754259167468721.2
335935236,1754259167479563.2
335968581,1754259167519192.5
336001902,1754259167533641.8
336035229,1754259167567806.0
336068507,1754259167599270.0
336101830,1754259167633868.8
336135153,1754259167707061.8
336168491,1754259167736545.5
336201782,1754259167752571.5
336235122,1754259167778884.2
336268440,1754259167802233.0
336301739,1754259167845331.2
336335051,1754259167885615.2
336368375,1754259167913408.2
336401720,1754259167942689.0
336435003,1754259167970946.8
336468323,1754259168004609.0
336501640,1754259168037763.2
336534958,1754259168069776.5
336568278,1754259168098881.5
336601594,1754259168141438.8
336634913,1754259168169880.0
336668254,1754259168198803.0
336701575,1754259168237454.2
336734890,1754259168287743.0
336768183,1754259168316500.5
336801513,1754259168333070.8
336834821,1754259168373753.8
336868138,1754259168399488.2
336901473,1754259168431959.5
336934802,1754259168465435.8
336968109,1754259168502417.8
337001441,1754259168534466.5
337034758,1754259168577146.5
337068073,1754259168598690.2
337101363,1754259168632480.8
337134717,1754259168667057.8
337168024,1754259168698412.0
337201318,1754259168737556.2
337234634,1754259168766245.2
337267952,1754259168798642.0
337301271,1754259168856894.5
337334612,1754259168867071.5
337367939,1754259168899714.2
337401224,1754259168931769.8
337434544,1754259168965079.5
337467860,1754259169013217.8
337501202,1754259169037427.0
337534497,1754259169073237.2
337567814,1754259169102373.8
337601138,1754259169134341.5
337634482,1754259169165572.8
337667769,1754259169198515.5
337701088,1754259169238951.8
337734405,1754259169267998.8
337767753,1754259169321327.5
337801041,1754259169345172.0
337834375,1754259169369308.0
337867717,1754259169407126.2
337901023,1754259169433432.5
337934341,1754259169468298.5
337967630,1754259169502375.2
338000952,1754259169543046.5
338034305,1754259169572625.0
338067620,1754259169613173.5
338100938,1754259169634240.0
338134230,1754259169677485.5
338167539,1754259169705949.8
338200887,1754259169741989.2
338234211,1754259169770518.0
338267490,1754259169798646.8
338300840,1754259169832100.5
338334161,1754259169873673.5
338367493,1754259169901702.0
338400763,1754259169941940.8
338434115,1754259169966958.8
338467401,1754259169998578.5
338500746,1754259170031225.8
338534064,1754259170065749.5
338567354,1754259170105477.8
338600704,1754259170146713.0
338634017,1754259170168425.8
338667308,1754259170198626.0
338700661,1754259170234500.0
338733976,1754259170281257.8
338767291,1754259170320460.8
338800610,1754259170347407.2
338833919,1754259170377302.2
338867216,1754259170412480.2
338900537,1754259170441531.5
338933851,1754259170469651.8
338967203,1754259170498781.0
339000516,1754259170538839.2
339033835,1754259170567738.5
339067147,1754259170604576.8
339100469,1754259170645241.2
339133788,1754259170669548.2
339167119,1754259170705426.8
339200394,1754259170741573.2
339233743,1754259170785099.2
339267033,1754259170805640.5
339300348,1754259170838036.0
339333666,1754259170873573.5
339367018,1754259170905117.8
339400345,1754259170936000.5
339433650,1754259171002463.2
339466943,1754259171037407.8
339500268,1754259171046061.5
339533605,1754259171066536.8
339566899,1754259171135305.5
339600223,1754259171148992.0
339633555,1754259171169576.5
339666876,1754259171198380.0
339700186,1754259171248540.8
339733504,1754259171267735.0
339766800,1754259171338682.0
339800130,1754259171368776.0
339833466,1754259171380492.5
339866795,1754259171403524.5
339900076,1754259171440073.0
339933397,1754259171473612.5
339966708,1754259171498809.0
340000050,1754259171530905.0
340033375,1754259171567733.0
340066708,1754259171636233.5
340100023,1754259171671854.0
340133336,1754259171683424.2
340166632,1754259171702975.0
340199966,1754259171737619.8
340233252,1754259171773694.2
340266603,1754259171798995.5
340299921,1754259171831232.0
340333205,1754259171869705.0
340366557,1754259171905542.2
340399872,1754259171941743.5
340433186,1754259171963697.0
340466476,1754259171998390.2
340499794,1754259172079265.2
340533150,1754259172120447.5
340566450,1754259172146625.2
340599770,1754259172158705.0
340633098,1754259172173695.5
340666389,1754259172213532.0
340699742,1754259172239337.5
340733043,1754259172263781.2
340766345,1754259172353160.0
340799662,1754259172384906.0
340832981,1754259172412336.2
340866296,1754259172433579.8
340899664,1754259172443745.5
340932950,1754259172494475.8
340966281,1754259172502715.5
340999600,1754259172557039.0
341032914,1754259172576365.5
341066200,1754259172605277.8
341099518,1754259172641491.0
341132862,1754259172693015.5
341166158,1754259172710173.8
341199513,1754259172752969.5
341232825,1754259172763168.5
341266107,1754259172796764.5
341299454,1754259172841494.2
341332774,1754259172873916.0
341366102,1754259172923571.8
341399409,1754259172938065.0
341432706,1754259172968398.0
341466043,1754259172997541.8
341499334,1754259173033969.5
341532652,1754259173074080.2
341566005,1754259173096778.5
341599287,1754259173140279.8
341632605,1754259173163329.0
341665947,1754259173197881.8
341699241,1754259173241219.2
341732558,1754259173269428.8
341765878,1754259173300681.0
341799194,1754259173333875.8
341832513,1754259173370215.8
341865860,1754259173398389.2
341899172,1754259173431114.2
341932467,1754259173463097.5
341965816,1754259173496404.8
341999135,1754259173529764.0
342032421,1754259173562975.0
342065738,1754259173596635.8
342099057,1754259173637791.0
342132396,1754259173668494.8
342165724,1754259173696281.8
342199020,1754259173767251.0
342232349,1754259173812672.0
342265656,1754259173849231.8
342298991,1754259173869206.5
342332287,1754259173885331.2
342365619,1754259173903238.0
342398921,1754259173933630.2
342432239,1754259173962952.8
342465582,1754259173996323.0
342498890,1754259174034623.2
342532221,1754259174069372.5
342565543,1754259174096352.2
342598830,1754259174138106.0
342632162,1754259174162851.2
342665467,1754259174233285.2
342698783,1754259174282962.2
342732106,1754259174314698.2
342765433,1754259174333099.2
342798745,1754259174350066.0
342832080,1754259174365778.5
342865398,1754259174395821.8
342898689,1754259174464380.8
342932028,1754259174496640.0
342965331,1754259174528104.8
342998643,1754259174561126.5
343032007,1754259174583551.2
343065312,1754259174610573.2
343098625,1754259174645361.2
343131913,1754259174668929.8
343165231,1754259174704535.5
343198549,1754259174746092.0
343231891,1754259174769785.2
343265212,1754259174807824.0
343298515,1754259174839570.5
343331873,1754259174868801.2
343365138,1754259174912373.5
343398484,1754259174930911.8
343431799,1754259174985557.8
343465093,1754259175010891.2
343498427,1754259175033405.5
343531735,1754259175073585.5
343565074,1754259175095891.8
343598391,1754259175158175.2
343631723,1754259175175472.8
343665001,1754259175198855.2
343698317,1754259175241918.8
343731657,1754259175265920.0
343764953,1754259175304593.5
343798273,1754259175333806.0
343831589,1754259175365655.8
343864909,1754259175398254.8
343898233,1754259175473670.0
343931583,1754259175492130.8
343964863,1754259175514370.0
343998215,1754259175534310.0
344031498,1754259175564658.0
344064843,1754259175596349.2
344098173,1754259175631873.5
344131488,1754259175669685.0
344164795,1754259175704441.0
344198117,1754259175745382.2
344231405,1754259175780298.0
344264753,1754259175814841.8
344298067,1754259175838199.5
344331398,1754259175878360.5
344364676,1754259175910476.0
344398024,1754259175933505.2
344431362,1754259175962770.5
344464636,1754259175997419.0
344497950,1754259176029327.8
344531301,1754259176090365.2
344564588,1754259176120542.8
344597915,1754259176139241.5
344631262,1754259176165988.8
344664539,1754259176205054.2
344697891,1754259176237858.0
344731202,1754259176261713.2
344764492,1754259176324707.0
344797840,1754259176356538.0
344831163,1754259176374671.5
344864470,1754259176421387.5
344897806,1754259176439251.0
344931101,1754259176472308.5
344964403,1754259176500674.0
344997718,1754259176545091.5
345031066,1754259176568536.8
345064379,1754259176594760.0
345097696,1754259176632126.0
345131016,1754259176665254.8
345164308,1754259176694747.2
345197654,1754259176741247.0
345230944,1754259176766440.0
345264291,1754259176794706.0
345297608,1754259176829416.0
345330929,1754259176872933.0
345364217,1754259176900869.8
345397534,1754259176928058.5
345430873,1754259176962846.0
345464171,1754259177032019.5
345497520,1754259177045079.5
345530831,1754259177083827.2
345564149,1754259177104623.5
345597441,1754259177127822.8
345630759,1754259177161179.5
345664078,1754259177194400.8
345697395,1754259177229860.2
345730714,1754259177266377.0
345764037,1754259177294550.0
345797349,1754259177327888.0
345830667,1754259177365372.2
345863988,1754259177394972.5
345897303,1754259177462559.2
345930652,1754259177478781.2
345963939,1754259177540797.2
345997288,1754259177581789.2
346030603,1754259177613629.2
346063929,1754259177629162.2
346097213,1754259177651285.2
346130563,1754259177688303.5
346163890,1754259177706865.0
346197165,1754259177728920.2
346230483,1754259177772605.5
346263801,1754259177794702.0
346297148,1754259177829368.5
346330471,1754259177898412.2
346363804,1754259177910088.5
346397100,1754259177947043.5
346430392,1754259177969581.2
346463751,1754259178009568.8
346497052,1754259178036612.5
346530345,1754259178076526.0
346563697,1754259178117211.2
346596981,1754259178130953.8
346630320,1754259178168697.5
346663646,1754259178232754.0
346696972,1754259178252354.0
346730282,1754259178280279.5
346763595,1754259178301637.2
346796890,1754259178334226.2
346830260,1754259178362331.0
346863550,1754259178401402.5
346896871,1754259178436232.5
346930191,1754259178465596.8
346963515,1754259178495932.5
346996829,1754259178527605.5
347030153,1754259178562506.5
347063432,1754259178597183.2
347096751,1754259178632214.5
347130095,1754259178663996.5
347163420,1754259178707452.2
347196706,1754259178727235.8
347230023,1754259178764493.0
347263381,1754259178795420.5
347296662,1754259178837321.5
347330020,1754259178862873.8
347363329,1754259178898453.2
347396612,1754259178927149.8
347429930,1754259178969541.0
347463273,1754259178998626.8
347496592,1754259179030048.5
347529914,1754259179060438.8
347563235,1754259179101426.8
347596550,1754259179154929.5
347629862,1754259179172402.5
347663180,1754259179194556.5
347696473,1754259179227118.0
347729791,1754259179269525.8
347763122,1754259179312597.0
347796455,1754259179327133.0
347829745,1754259179360819.2
347863091,1754259179394548.0
347896382,1754259179427055.0
347929737,1754259179462233.2
347963057,1754259179496442.2
347996379,1754259179564257.5
348029682,1754259179588187.2
348063015,1754259179614376.8
348096293,1754259179633763.2
348129608,1754259179681055.5
348162925,1754259179694601.2
348196262,1754259179732200.0
348229585,1754259179762256.5
348262878,1754259179801883.5
348296224,1754259179826969.0
348329515,1754259179860009.0
348362832,1754259179897882.5
348396152,1754259179933766.2
348429500,1754259179962940.2
348462788,1754259180009495.0
348496127,1754259180030142.8
348529434,1754259180062898.8
348562776,1754259180096889.2
348596100,1754259180149970.2
348629378,1754259180169403.2
348662742,1754259180205523.8
348696119,1754259180226729.8
348729331,1754259180265534.5
348762679,1754259180294531.2
348796002,1754259180365854.0
348829317,1754259180388579.5
348862636,1754259180407173.8
348895933,1754259180437848.8
348929271,1754259180473351.8
348962556,1754259180496000.0
348995910,1754259180526960.5
349029227,1754259180562849.8
349062516,1754259180598439.8
349095871,1754259180632316.0
349129147,1754259180659767.5
349162483,1754259180696765.0
349195785,1754259180729728.5
349229101,1754259180761444.2
349262427,1754259180798539.2
349295737,1754259180836511.0
349329084,1754259180873497.5
349362385,1754259180893824.2
349395726,1754259180930070.8
349429037,1754259180972792.0
349462367,1754259181005640.5
349495672,1754259181040771.8
349528996,1754259181069719.2
349562305,1754259181105362.5
349595598,1754259181131249.5
349628917,1754259181174133.0
349662262,1754259181195489.2
349695553,1754259181230685.8
349728902,1754259181261741.5
349762221,1754259181298929.8
349795545,1754259181345372.8
349828851,1754259181377527.5
349862170,1754259181398531.0
349895494,1754259181452675.2
349928825,1754259181464490.8
349962096,1754259181494489.8
349995413,1754259181533870.2
350028731,1754259181559152.2
350062073,1754259181600731.2
350095368,1754259181639490.8
350128707,1754259181660264.5
350162034,1754259181693529.2
350195354,1754259181759906.5
350228646,1754259181792260.2
350262000,1754259181824775.0
350295286,1754259181848554.2
350328617,1754259181873180.8
350361912,1754259181900941.2
350395236,1754259181957244.2
350428553,1754259181985449.2
350461880,1754259182009922.5
350495218,1754259182041442.8
350528522,1754259182071750.0
350561830,1754259182097741.2
350595160,1754259182128514.8
350628472,1754259182163966.8
350661799,1754259182192335.5
350695120,1754259182230319.5
350728430,1754259182260097.2
350761728,1754259182294415.5
350795053,1754259182337889.2
350828371,1754259182367426.8
350861684,1754259182393221.8
350894999,1754259182434171.0
350928320,1754259182474883.2
350961635,1754259182500797.0
350994995,1754259182533661.2
351028275,1754259182572234.0
351061603,1754259182631113.0
351094941,1754259182652200.2
351128226,1754259182667771.5
351161553,1754259182744161.5
351194894,1754259182765635.2
351228203,1754259182782482.8
351261503,1754259182804500.2
351294814,1754259182832495.8
351328154,1754259182866369.0
351361489,1754259182911344.2
351394790,1754259182936353.2
351428104,1754259182969634.8
351461440,1754259183027991.0
351494728,1754259183066954.2
351528089,1754259183114419.5
351561393,1754259183134477.5
351594691,1754259183161594.0
351628021,1754259183212512.2
351661349,1754259183254357.0
351694661,1754259183286272.5
351727971,1754259183331651.8
351761272,1754259183360615.5
351794596,1754259183376642.2
351827910,1754259183398056.2
351861254,1754259183416993.2
351894582,1754259183439813.0
351927857,1754259183489422.5
351961186,1754259183530379.0
351994533,1754259183558358.5
352027826,1754259183595254.2
352061169,1754259183635102.8
352094491,1754259183651227.2
352127766,1754259183676894.5
352161084,1754259183705836.0
352194419,1754259183733486.5
352227727,1754259183770111.2
352261042,1754259183794562.5
352294388,1754259183848776.0
352327680,1754259183878998.0
352360990,1754259183910760.2
352394316,1754259183937166.0
352427632,1754259183964924.5
352460955,1754259184014870.0
352494263,1754259184035964.5
352527589,1754259184061441.5
352560901,1754259184121785.2
352594224,1754259184148274.2
352627536,1754259184178185.2
352660872,1754259184222043.8
352694176,1754259184240852.5
352727528,1754259184265482.8
352760841,1754259184311991.5
352794132,1754259184332114.0
352827442,1754259184390776.2
352860793,1754259184401405.8
352894108,1754259184437087.0
352927425,1754259184480735.8
352960716,1754259184498781.0
352994035,1754259184534816.2
353027365,1754259184565306.2
353060667,1754259184591206.5
353094021,1754259184626693.0
353127311,1754259184669920.2
353160622,1754259184698902.2
353193987,1754259184747444.2
353227258,1754259184772758.5
353260579,1754259184831010.5
353293898,1754259184843181.2
353327216,1754259184900372.0
353360540,1754259184926022.0
353393853,1754259184945190.5
353427167,1754259184999097.5
353460511,1754259185016323.2
353493835,1754259185077326.2
353527125,1754259185089230.2
353560440,1754259185109201.8
353593783,1754259185132814.5
353627081,1754259185172535.0
353660424,1754259185200434.0
353693708,1754259185252882.5
353727063,1754259185261920.2
353760347,1754259185305547.5
353793664,1754259185324403.0
353827013,1754259185364877.2
353860319,1754259185397913.8
353893649,1754259185448372.2
353926938,1754259185476587.2
353960274,1754259185494813.0
353993613,1754259185528684.8
354026907,1754259185572535.5
354060215,1754259185594198.8
354093524,1754259185630562.8
354126844,1754259185657801.0
354160190,1754259185692597.2
354193479,1754259185731349.5
354226828,1754259185764736.0
354260139,1754259185794691.8
354293458,1754259185832686.8
354326753,1754259185864555.8
354360080,1754259185891556.2
354393395,1754259185926345.5
354426711,1754259185965587.8
354460082,1754259185996225.0
354493383,1754259186034164.8
354526664,1754259186076376.5
354559981,1754259186123731.2
354593321,1754259186160492.0
354626621,1754259186183888.5
354659963,1754259186208215.8
354693274,1754259186244682.5
354726567,1754259186264492.2
354759886,1754259186303336.8
354793239,1754259186323731.2
354826563,1754259186369914.0
354859873,1754259186393193.8
354893185,1754259186442656.5
354926475,1754259186468540.0
354959829,1754259186494425.8
354993147,1754259186529598.8
355026465,1754259186569450.8
355059746,1754259186612481.5
355093067,1754259186632661.8
355126416,1754259186669529.2
355159700,1754259186698008.2
355193050,1754259186729529.2
355226337,1754259186757003.0
355259693,1754259186790664.8
355292972,1754259186825560.8
355326321,1754259186857741.0
355359638,1754259186894255.8
355392960,1754259186925773.8
355426243,1754259186956833.2
355459562,1754259186994536.8
355492879,1754259187027822.0
355526207,1754259187065641.0
355559517,1754259187093983.5
355592863,1754259187123355.8
355626152,1754259187160695.8
355659468,1754259187197334.2
355692812,1754259187226448.2
355726127,1754259187259469.8
355759422,1754259187303850.8
355792771,1754259187323348.8
355826098,1754259187365319.8
355859376,1754259187393925.2
355892718,1754259187423260.8
355926053,1754259187461400.8
355959358,1754259187493657.2
355992649,1754259187524189.0
356025967,1754259187560762.0
356059285,1754259187597354.2
356092604,1754259187644822.8
356125922,1754259187661552.5
356159240,1754259187717194.5
356192564,1754259187760641.2
356225912,1754259187788485.2
356259201,1754259187808873.8
356292516,1754259187833945.8
356325860,1754259187865558.5
356359185,1754259187900310.2
356392468,1754259187926557.2
356425813,1754259187960362.0
356459102,1754259187990561.2
356492445,1754259188035876.0
356525767,1754259188058988.2
356559055,1754259188092023.0
356592391,1754259188132521.2
356625701,1754259188162219.0
356659009,1754259188192161.0
356692348,1754259188227638.8
356725686,1754259188258351.8
356758989,1754259188291359.2
356792280,1754259188340619.0
356825628,1754259188361635.0
356858917,1754259188394195.8
356892248,1754259188432710.2
356925554,1754259188460432.2
356958871,1754259188491939.5
356992190,1754259188529673.0
357025510,1754259188557063.8
357058824,1754259188589640.5
357092166,1754259188629577.0
357125483,1754259188664922.0
357158811,1754259188689534.8
357192101,1754259188722728.8
357225445,1754259188757727.8
357258733,1754259188790408.8
357292056,1754259188833406.0
357325405,1754259188866166.5
357358688,1754259188893692.2
357392028,1754259188946500.8
357425348,1754259188960687.5
357458680,1754259188998237.5
357491987,1754259189023170.0
357525314,1754259189061594.0
357558632,1754259189096607.0
357591914,1754259189126924.8
357625269,1754259189157749.5
357658550,1754259189212797.2
357691866,1754259189240218.0
357725216,1754259189262218.8
357758531,1754259189291046.0
357791824,1754259189322584.0
357825139,1754259189390607.8
357858489,1754259189400959.8
357891810,1754259189422414.0
357925131,1754259189468553.2
357958412,1754259189490305.5
357991739,1754259189548605.8
358025078,1754259189587732.0
358058371,1754259189628751.5
358091689,1754259189644956.8
358125001,1754259189664735.5
358158333,1754259189700548.2
358191677,1754259189740134.8
358224988,1754259189761882.0
358258305,1754259189796774.8
358291617,1754259189829244.0
358324944,1754259189872594.5
358358246,1754259189894827.8
358391544,1754259189950508.5
358424901,1754259189973038.5
358458209,1754259189997014.0
358491530,1754259190035263.2
358524841,1754259190063237.8
358558163,1754259190092894.8
358591452,1754259190128549.5
358624772,1754259190161889.2
358658120,1754259190195007.0
358691407,1754259190230009.0
358724750,1754259190255352.5
358758041,1754259190308630.0
358791393,1754259190329801.5
358824700,1754259190374793.5
358858000,1754259190393383.5
358891315,1754259190439204.5
358924663,1754259190463165.5
358957976,1754259190494834.0
358991268,1754259190526407.0
359024596,1754259190565086.0
359057903,1754259190601479.0
359091250,1754259190625185.2
359124570,1754259190668533.2
359157859,1754259190689153.0
359191175,1754259190740368.0
359224521,1754259190762167.8
359257812,1754259190791432.0
359291154,1754259190826746.8
359324448,1754259190897030.2
359357773,1754259190944934.0
359391111,1754259190975999.8
359424429,1754259190997431.5
359457758,1754259191010015.5
359491041,1754259191036868.2
359524388,1754259191065862.0
359557674,1754259191126403.5
359590999,1754259191172925.5
359624337,1754259191229987.0
359657635,1754259191265487.5
359690988,1754259191287478.2
359724302,1754259191312844.2
359757595,1754259191334689.5
359790918,1754259191387765.8
359824217,1754259191399222.5
359857573,1754259191405918.0
359890885,1754259191444664.8
359924181,1754259191482261.2
359957509,1754259191529993.0
359990815,1754259191578146.5
360024161,1754259191628728.8
360057450,1754259191652503.8
360090791,1754259191668926.8
360124108,1754259191685291.5
360157399,1754259191709545.5
360190720,1754259191730348.8
360224057,1754259191779311.5
360257354,1754259191797947.8
360290710,1754259191822569.8
360324020,1754259191862156.5
360357331,1754259191891049.0
360390666,1754259191924177.2
360423971,1754259191954446.2
360457281,1754259191987679.2
360490606,1754259192024490.8
360523922,1754259192054272.2
360557243,1754259192091289.0
360590561,1754259192161584.2
360623857,1754259192204882.5
360657194,1754259192234847.8
360690500,1754259192258062.0
360723839,1754259192276860.5
360757129,1754259192291921.0
360790478,1754259192336394.5
360823771,1754259192362136.2
360857075,1754259192393343.5
360890397,1754259192421007.5
360923711,1754259192487861.8
360957039,1754259192516358.0
360990347,1754259192536733.0
361023697,1754259192565064.5
361057007,1754259192590554.8
361090330,1754259192622964.0
361123655,1754259192654124.0
361156987,1754259192694743.8
361190255,1754259192724506.5
361223600,1754259192769321.0
361256892,1754259192792299.0
361290235,1754259192822688.2
361323558,1754259192887718.2
361356876,1754259192900429.8
361390194,1754259192969862.0
361423520,1754259192984017.0
361456821,1754259192996883.5
361490150,1754259193029780.5
361523462,1754259193054591.8
361556777,1754259193107137.8
361590073,1754259193140082.2
361623410,1754259193183698.0
361656743,1754259193237326.5
361690060,1754259193254104.5
361723343,1754259193280639.5
361756694,1754259193308620.2
361789987,1754259193326562.5
361823325,1754259193354594.5
361856643,1754259193389654.8
361889940,1754259193433482.2
361923251,1754259193465741.5
361956593,1754259193491165.5
361989909,1754259193524255.5
362023204,1754259193565389.8
362056547,1754259193587180.8
362089874,1754259193622894.5
362123200,1754259193653765.8
362156477,1754259193699244.2
362189796,1754259193734899.5
362223112,1754259193754038.0
362256432,1754259193790274.5
362289775,1754259193833583.0
362323091,1754259193861588.8
362356405,1754259193889412.5
362389735,1754259193927824.0
362423049,1754259193962899.2
362456368,1754259193996360.8
362489693,1754259194020833.2
362523005,1754259194069376.2
362556298,1754259194110820.2
362589610,1754259194128914.8
362622956,1754259194170155.2
362656274,1754259194210886.8
362689586,1754259194223551.8
362722915,1754259194261014.2
362756208,1754259194293509.8
362789520,1754259194325552.5
362822836,1754259194354473.0
362856157,1754259194410266.0
362889498,1754259194425137.5
362922830,1754259194453355.5
362956125,1754259194492665.0
362989446,1754259194522679.8
363022818,1754259194576916.0
363056069,1754259194594715.0
363089411,1754259194622606.5
363122698,1754259194657353.5
363156039,1754259194686661.5
363189371,1754259194720372.5
363222685,1754259194756446.8
363255997,1754259194789233.5
363289315,1754259194820227.2
363322607,1754259194853276.0
363355925,1754259194893470.5
363389276,1754259194925681.8
363422594,1754259194957073.2
363455879,1754259195032261.8
363489234,1754259195057568.8
363522518,1754259195073506.2
363555875,1754259195093396.5
363589172,1754259195129840.0
363622468,1754259195153344.8
363655788,1754259195189741.2
363689127,1754259195258254.5
363722446,1754259195272638.8
363755759,1754259195296609.8
363789060,1754259195324534.2
363822402,1754259195365347.2
363855694,1754259195424158.0
363889036,1754259195440655.0
363922357,1754259195467219.8
363955683,1754259195498511.2
363988967,1754259195547066.5
364022292,1754259195572479.5
364055625,1754259195596457.8
364088964,1754259195639554.5
364122261,1754259195682474.8
364155601,1754259195712513.2
364188909,1754259195762186.0
364222200,1754259195810067.0
364255524,1754259195841015.5
364288837,1754259195860940.0
364322148,1754259195879256.8
364355495,1754259195910170.5
364388812,1754259195939794.0
364422105,1754259195954665.8
364455462,1754259195992344.0
364488779,1754259196024562.0
364522081,1754259196063835.5
364555417,1754259196119936.5
364588701,1754259196144800.2
364622043,1754259196179255.0
364655365,1754259196208780.0
364688679,1754259196224726.5
364721987,1754259196262462.5
364755307,1754259196342116.5
364788635,1754259196361046.0
364821928,1754259196385192.8
364855258,1754259196413786.0
364888555,1754259196429414.5
364921871,1754259196456435.8
364955223,1754259196488373.8
364988540,1754259196519276.2
365021824,1754259196561267.5
365055142,1754259196596286.2
365088482,1754259196622382.0
365121781,1754259196657758.8
365155134,1754259196694432.5
365188444,1754259196728827.8
365221758,1754259196757846.0
365255082,1754259196790444.5
365288398,1754259196832168.8
365321685,1754259196853820.2
365355012,1754259196887499.5
365388322,1754259196922545.5
365421665,1754259196953555.2
365454965,1754259197028990.2
365488299,1754259197084891.8
365521601,1754259197128683.0
365554956,1754259197147050.5
365588244,1754259197171782.8
365621565,1754259197196512.8
365654874,1754259197239672.5
365688213,1754259197268224.5
365721533,1754259197285011.0
365754857,1754259197320985.2
365788175,1754259197337207.0
365821493,1754259197378823.5
365854777,1754259197401327.2
365888104,1754259197427910.5
365921410,1754259197452542.5
365954757,1754259197486382.0
365988085,1754259197568644.0
366021388,1754259197576825.2
366054703,1754259197602301.0
366088026,1754259197656674.5
366121348,1754259197673041.5
366154640,1754259197695001.8
366187990,1754259197729959.0
366221339,1754259197775904.8
366254627,1754259197802472.5
366287908,1754259197839124.5
366321232,1754259197889760.8
