sensor_ts,system_ts
4885127920,1754204793759089.8
4885161239,1754204793792348.2
4885194556,1754204793826713.2
4885227875,1754204793859010.0
4885261194,1754204793892297.0
4885294512,1754204793925610.2
4885327829,1754204793958942.2
4885361149,1754204793992381.8
4885394467,1754204794025598.5
4885427784,1754204794058916.8
4885461103,1754204794092226.5
4885494421,1754204794125540.5
4885527738,1754204794158858.2
4885561059,1754204794192206.2
4885594377,1754204794225496.0
4885627693,1754204794258814.8
4885661013,1754204794292151.8
4885694331,1754204794325471.2
4885727648,1754204794358771.8
4885760966,1754204794392188.2
4885794286,1754204794425421.0
4885827601,1754204794458763.0
4885860920,1754204794492044.2
4885894237,1754204794526400.8
4885927555,1754204794558741.8
4885960873,1754204794591999.2
4885994191,1754204794625290.0
4886027510,1754204794658689.2
4886060829,1754204794691933.8
4886094147,1754204794725291.2
4886127465,1754204794758583.5
4886160784,1754204794791978.5
4886194103,1754204794825233.5
4886227419,1754204794858541.2
4886260738,1754204794891866.5
4886294055,1754204794926199.5
4886327374,1754204794958489.0
4886360695,1754204794991823.0
4886394012,1754204795025130.5
4886427329,1754204795058462.8
4886460649,1754204795091775.5
4886493967,1754204795125104.5
4886527284,1754204795159423.8
4886560602,1754204795191752.8
4886593921,1754204795225056.0
4886627237,1754204795258490.2
4886660557,1754204795291720.8
4886693875,1754204795326084.5
4886727193,1754204795358402.5
4886760513,1754204795391706.5
4886793831,1754204795425043.8
4886827149,1754204795459255.0
4886860467,1754204795491553.8
4886893785,1754204795524898.8
4886927102,1754204795558253.5
4886960420,1754204795592606.0
4886993738,1754204795624898.0
4887027058,1754204795658261.0
4887060376,1754204795691558.0
4887093695,1754204795724894.8
4887127013,1754204795758079.8
4887160331,1754204795791407.2
4887193648,1754204795824757.8
4887226966,1754204795858061.8
4887260285,1754204795891352.5
4887293604,1754204795924715.0
4887326920,1754204795957976.2
4887360240,1754204795991399.5
4887393558,1754204796024727.5
4887426875,1754204796059075.0
4887460193,1754204796092475.0
4887493512,1754204796124701.5
4887526831,1754204796157995.5
4887560149,1754204796191332.2
4887593467,1754204796224698.0
4887626785,1754204796257852.5
4887660102,1754204796292340.0
4887693421,1754204796324682.0
4887726739,1754204796358023.2
4887760056,1754204796391391.2
4887793379,1754204796424625.8
4887826695,1754204796457907.0
4887860011,1754204796492260.5
4887893331,1754204796524586.5
4887926649,1754204796557856.2
4887959967,1754204796591225.2
4887993287,1754204796624522.5
4888026604,1754204796658846.0
4888059922,1754204796691164.8
4888093241,1754204796724495.2
4888126558,1754204796757775.8
4888159876,1754204796791250.2
4888193196,1754204796824619.0
4888226511,1754204796857726.8
4888259829,1754204796891037.5
4888293148,1754204796924408.5
4888326467,1754204796957718.2
4888359785,1754204796990885.0
4888393108,1754204797024143.8
4888426421,1754204797057634.8
4888459740,1754204797091096.0
4888493058,1754204797124465.2
4888526375,1754204797157830.8
4888559693,1754204797191283.8
4888593011,1754204797224499.5
4888626333,1754204797257897.0
4888659647,1754204797291018.2
4888692966,1754204797325304.2
4888726288,1754204797357725.5
4888759602,1754204797391144.0
4888792922,1754204797425395.5
4888826241,1754204797457722.0
4888859558,1754204797490867.5
4888892876,1754204797524198.8
4888926194,1754204797557433.5
4888959511,1754204797590945.5
4888992833,1754204797624165.2
4889026149,1754204797657390.8
4889059467,1754204797691750.2
4889092784,1754204797724072.8
4889126103,1754204797757352.2
4889159422,1754204797790709.0
4889192741,1754204797824019.0
4889226058,1754204797857371.0
4889259376,1754204797890576.5
4889292695,1754204797923905.8
4889326013,1754204797958183.0
4889359332,1754204797991020.5
4889392651,1754204798023893.2
4889425968,1754204798057335.5
4889459286,1754204798090652.0
4889492606,1754204798125019.0
4889525922,1754204798157309.8
4889559241,1754204798190515.2
4889592559,1754204798223807.2
4889625877,1754204798257159.5
4889659195,1754204798291424.2
4889692514,1754204798323773.5
4889725833,1754204798357073.2
4889759150,1754204798391042.2
4889792470,1754204798423829.5
4889825790,1754204798457148.8
4889859105,1754204798490296.0
4889892424,1754204798523737.5
4889925743,1754204798556971.0
4889959059,1754204798590598.8
4889992378,1754204798623874.0
4890025696,1754204798657194.2
4890059013,1754204798690535.0
4890092333,1754204798723819.0
4890125650,1754204798758176.8
4890158968,1754204798790444.5
4890192287,1754204798823441.8
4890225607,1754204798856770.2
4890258923,1754204798890032.2
4890292241,1754204798924409.8
4890325559,1754204798956715.5
4890358877,1754204798989978.2
4890392196,1754204799023302.2
4890425515,1754204799056682.5
4890458832,1754204799091196.0
4890492151,1754204799124554.5
4890525468,1754204799157802.8
4890558788,1754204799191655.8
4890592106,1754204799224586.0
4890625425,1754204799256820.5
4890658741,1754204799291011.2
4890692063,1754204799324331.2
4890725378,1754204799357658.0
4890758695,1754204799391071.5
4890792015,1754204799424422.8
4890825332,1754204799456770.8
4890858650,1754204799490964.0
4890891968,1754204799524225.2
4890925286,1754204799556557.8
4890958605,1754204799590921.2
4890991923,1754204799623201.5
4891025241,1754204799657518.0
4891058559,1754204799690922.8
4891091880,1754204799723303.2
4891125194,1754204799757606.5
4891158513,1754204799790901.5
4891191833,1754204799823281.5
4891225150,1754204799857561.5
4891258467,1754204799890722.0
4891291787,1754204799923088.8
4891325106,1754204799957379.0
4891358422,1754204799989731.2
4891391743,1754204800024045.5
4891425059,1754204800057369.8
4891458376,1754204800090647.8
4891491695,1754204800123997.8
4891525014,1754204800156307.5
4891558333,1754204800190614.8
4891591649,1754204800222933.0
4891624968,1754204800256196.2
4891658287,1754204800290567.8
4891691604,1754204800322910.8
4891724922,1754204800356193.8
4891758241,1754204800390613.8
4891791560,1754204800423898.2
4891824878,1754204800457156.2
4891858195,1754204800490460.8
4891891514,1754204800523822.0
4891924833,1754204800557129.2
4891958151,1754204800590423.8
4891991468,1754204800623760.2
4892024788,1754204800657068.0
4892058104,1754204800689440.8
4892091423,1754204800723842.8
4892124740,1754204800757146.0
4892158059,1754204800790539.8
4892191378,1754204800823298.2
4892224694,1754204800856609.0
4892258015,1754204800889911.5
4892291332,1754204800923243.2
4892324649,1754204800956570.2
4892357968,1754204800989891.8
4892391286,1754204801023184.5
4892424606,1754204801056529.5
4892457923,1754204801089792.8
4892491241,1754204801122161.8
4892524559,1754204801156425.2
4892557876,1754204801188748.5
4892591196,1754204801223080.5
4892624515,1754204801255310.8
4892657832,1754204801289705.8
4892691150,1754204801321995.8
4892724470,1754204801356288.0
4892757787,1754204801388628.0
4892791107,1754204801422882.8
4892824423,1754204801455243.8
4892857743,1754204801488552.0
4892891061,1754204801521822.2
4892924378,1754204801556158.2
4892957698,1754204801588563.5
4892991015,1754204801621808.2
4893024333,1754204801655099.8
4893057650,1754204801688413.2
4893090968,1754204801721758.0
4893124287,1754204801756077.0
4893157606,1754204801788365.0
4893190924,1754204801821674.2
4893224241,1754204801855014.5
4893257560,1754204801888318.2
4893290880,1754204801921675.8
4893324198,1754204801954952.2
4893357515,1754204801988366.8
4893390834,1754204802021619.0
4893424153,1754204802054921.8
4893457469,1754204802088229.0
4893490789,1754204802121591.0
4893524107,1754204802155887.2
4893557423,1754204802188191.0
4893590743,1754204802221505.0
4893624062,1754204802254832.2
4893657380,1754204802289128.5
4893690698,1754204802321499.0
4893724015,1754204802355815.8
4893757335,1754204802388186.8
4893790654,1754204802421424.8
4893823969,1754204802454750.8
4893857288,1754204802488033.0
4893890607,1754204802521379.0
4893923924,1754204802554875.5
4893957244,1754204802588127.2
4893990561,1754204802621453.8
4894023880,1754204802654756.8
4894057197,1754204802688066.5
4894090514,1754204802721424.5
4894123835,1754204802754725.5
4894157153,1754204802788107.2
4894190470,1754204802821304.0
4894223788,1754204802854561.5
4894257107,1754204802887894.8
4894290424,1754204802922232.5
4894323742,1754204802954574.8
4894357062,1754204802987850.5
4894390382,1754204803021170.8
4894423697,1754204803054546.5
4894457016,1754204803087806.0
4894490334,1754204803121169.8
4894523654,1754204803154493.2
4894556970,1754204803189111.8
4894590289,1754204803221123.2
4894623610,1754204803254433.5
4894656924,1754204803287703.5
4894690243,1754204803321063.2
4894723561,1754204803354373.8
4894756881,1754204803387778.5
4894790199,1754204803420992.5
4894823516,1754204803455325.8
4894856836,1754204803487658.2
4894890154,1754204803520987.5
4894923473,1754204803554312.0
4894956790,1754204803587679.8
4894990109,1754204803620949.2
4895023427,1754204803654279.8
4895056746,1754204803687574.8
4895090063,1754204803720956.5
4895123382,1754204803754301.0
4895156700,1754204803787624.2
4895190016,1754204803820801.0
4895223335,1754204803854190.2
4895256653,1754204803887459.5
4895289971,1754204803920790.8
4895323289,1754204803954049.8
4895356608,1754204803987464.0
4895389927,1754204804020757.5
4895423244,1754204804054113.8
4895456564,1754204804087347.2
4895489880,1754204804120656.8
4895523198,1754204804154092.0
4895556516,1754204804187344.0
4895589835,1754204804220677.5
4895623153,1754204804254002.0
4895656472,1754204804287280.2
4895689788,1754204804320644.5
4895723109,1754204804354010.5
4895756426,1754204804387354.0
4895789746,1754204804420679.2
4895823063,1754204804453967.2
4895856381,1754204804487194.8
4895889699,1754204804520636.5
4895923017,1754204804553930.8
4895956336,1754204804587220.0
4895989654,1754204804620531.5
4896022972,1754204804653877.2
4896056292,1754204804687064.8
4896089608,1754204804720466.5
4896122926,1754204804753686.8
4896156244,1754204804787114.5
4896189562,1754204804820342.2
4896222881,1754204804853756.8
4896256200,1754204804886982.2
4896289517,1754204804920277.5
4896322835,1754204804953626.0
4896356154,1754204804986907.2
4896389473,1754204805020255.8
4896422790,1754204805054588.0
4896456109,1754204805086934.8
4896489430,1754204805120176.0
4896522746,1754204805153520.0
4896556062,1754204805186920.8
4896589381,1754204805220153.2
4896622701,1754204805253442.8
4896656018,1754204805286830.5
4896689335,1754204805320146.8
4896722654,1754204805353457.2
4896755972,1754204805386812.2
4896789290,1754204805420170.5
4896822609,1754204805453533.8
4896855927,1754204805486849.2
4896889246,1754204805520169.5
4896922564,1754204805553348.2
4896955880,1754204805586752.5
4896989199,1754204805619977.5
4897022517,1754204805653335.5
4897055835,1754204805686596.8
4897089154,1754204805719990.5
4897122472,1754204805753276.2
4897155789,1754204805786614.0
4897189109,1754204805821515.0
4897222425,1754204805853830.0
4897255745,1754204805887138.2
4897289065,1754204805920264.0
4897322381,1754204805953529.5
4897355699,1754204805986977.2
4897389020,1754204806020438.0
4897422338,1754204806053770.2
4897455656,1754204806086911.5
4897488973,1754204806121481.5
4897522290,1754204806153764.0
4897555609,1754204806187044.2
4897588926,1754204806220074.2
4897622244,1754204806254454.0
4897655562,1754204806286682.2
4897688882,1754204806320311.5
4897722200,1754204806353642.8
4897755518,1754204806387020.0
4897788837,1754204806420091.0
4897822154,1754204806453415.2
4897855472,1754204806486738.8
4897888792,1754204806519965.8
4897922110,1754204806553310.2
4897955428,1754204806586590.0
4897988746,1754204806620176.2
4898022065,1754204806653513.8
4898055383,1754204806686983.5
4898088702,1754204806720040.8
4898122019,1754204806753434.5
4898155337,1754204806786845.2
4898188657,1754204806820096.8
4898221974,1754204806853391.5
4898255292,1754204806886716.2
4898288611,1754204806920171.0
4898321928,1754204806953502.2
4898355246,1754204806986857.5
4898388565,1754204807020053.2
4898421883,1754204807053460.8
4898455201,1754204807086647.2
4898488520,1754204807120117.2
4898521838,1754204807153414.8
4898555156,1754204807186670.5
4898588476,1754204807219936.5
4898621792,1754204807253243.5
4898655111,1754204807286537.8
4898688429,1754204807319723.8
4898721748,1754204807353082.5
4898755065,1754204807386322.5
4898788385,1754204807419862.2
4898821701,1754204807453113.5
4898855020,1754204807486489.0
4898888340,1754204807519777.5
4898921656,1754204807553089.2
4898954975,1754204807586490.8
4898988292,1754204807619883.0
4899021611,1754204807653101.2
4899054929,1754204807686504.2
4899088248,1754204807720663.2
4899121565,1754204807753970.5
4899154883,1754204807786280.8
4899188203,1754204807819784.5
4899221521,1754204807854080.2
4899254838,1754204807886404.8
4899288159,1754204807919537.8
4899321476,1754204807952884.5
4899354793,1754204807986264.5
4899388112,1754204808020631.2
4899421429,1754204808052961.0
4899454747,1754204808086353.2
4899488066,1754204808119483.2
4899521385,1754204808152788.5
4899554702,1754204808186099.8
4899588021,1754204808220420.5
4899621338,1754204808252757.2
4899654656,1754204808286076.0
4899687975,1754204808319399.0
4899721294,1754204808352695.0
4899754611,1754204808386037.8
4899787930,1754204808419352.0
4899821249,1754204808452595.8
4899854566,1754204808485919.8
4899887884,1754204808519256.5
4899921203,1754204808552644.0
4899954520,1754204808585868.0
4899987838,1754204808619253.0
4900021157,1754204808652586.8
4900054475,1754204808685817.2
4900087793,1754204808719166.0
4900121113,1754204808752525.2
4900154429,1754204808785868.5
4900187748,1754204808819069.8
4900221068,1754204808852414.5
4900254384,1754204808885803.5
4900287702,1754204808918994.8
4900321022,1754204808952276.0
4900354340,1754204808985636.8
4900387657,1754204809018924.0
4900420976,1754204809052246.2
4900454293,1754204809085528.5
4900487611,1754204809118853.5
4900520931,1754204809153075.8
4900554248,1754204809185452.0
4900587566,1754204809218780.2
4900620886,1754204809252276.0
4900654203,1754204809286665.2
4900687521,1754204809319066.2
4900720840,1754204809352385.0
4900754157,1754204809385698.0
4900787476,1754204809419996.0
4900820794,1754204809452213.5
4900854112,1754204809485495.2
4900887430,1754204809519875.0
4900920749,1754204809552949.5
4900954066,1754204809585242.0
4900987384,1754204809618567.2
4901020704,1754204809652946.0
4901054021,1754204809685289.2
4901087339,1754204809718583.2
4901120658,1754204809751958.2
4901153975,1754204809785190.2
4901187294,1754204809818603.8
4901220613,1754204809851837.2
4901253930,1754204809885211.0
4901287249,1754204809919495.0
4901320567,1754204809951846.0
4901353885,1754204809985195.0
4901387203,1754204810018478.0
4901420522,1754204810051792.5
4901453840,1754204810085092.2
4901487156,1754204810119428.5
4901520475,1754204810151614.2
4901553794,1754204810184898.5
4901587110,1754204810218254.2
4901620429,1754204810252637.8
4901653746,1754204810284926.8
4901687065,1754204810318186.5
4901720385,1754204810351883.2
4901753702,1754204810386178.8
4901787019,1754204810419361.0
4901820338,1754204810451732.5
4901853657,1754204810485065.8
4901886975,1754204810518387.5
4901920293,1754204810551609.0
4901953612,1754204810584856.2
4901986929,1754204810618216.2
4902020250,1754204810652500.0
4902053566,1754204810684835.8
4902086884,1754204810718186.8
4902120205,1754204810751770.2
4902153521,1754204810785083.5
4902186840,1754204810819340.2
4902220157,1754204810851686.0
4902253475,1754204810884956.8
4902286794,1754204810919332.5
4902320113,1754204810951549.5
4902353430,1754204810984833.5
4902386749,1754204811018288.2
4902420068,1754204811052490.0
4902453385,1754204811084726.8
4902486702,1754204811119020.5
4902520023,1754204811151357.2
4902553339,1754204811184715.8
4902586657,1754204811218871.0
4902619976,1754204811251282.5
4902653296,1754204811285615.5
4902686611,1754204811317938.0
4902719930,1754204811351308.2
4902753252,1754204811384623.0
4902786567,1754204811418848.5
4902819885,1754204811451240.2
4902853205,1754204811484447.0
4902886521,1754204811518735.8
4902919840,1754204811551088.5
4902953159,1754204811584632.2
4902986476,1754204811618892.0
4903019795,1754204811651171.8
4903053114,1754204811684314.8
4903086430,1754204811717759.8
4903119749,1754204811751072.0
4903153070,1754204811785374.5
4903186385,1754204811817724.5
4903219704,1754204811851049.2
4903253024,1754204811884286.2
4903286340,1754204811917681.8
4903319658,1754204811951987.0
4903352977,1754204811985258.8
4903386294,1754204812017553.0
4903419612,1754204812050838.0
4903452933,1754204812084192.2
4903486249,1754204812117608.5
4903519568,1754204812150900.0
4903552887,1754204812184169.2
4903586205,1754204812217566.2
4903619522,1754204812250854.8
4903652842,1754204812284128.2
4903686159,1754204812317559.2
4903719479,1754204812350721.5
4903752796,1754204812384331.0
4903786114,1754204812417641.2
4903819431,1754204812451957.8
4903852750,1754204812484091.8
4903886068,1754204812517430.2
4903919385,1754204812550763.5
4903952705,1754204812584065.5
4903986024,1754204812617289.2
4904019341,1754204812651661.0
4904052658,1754204812683947.2
4904085978,1754204812717337.0
4904119295,1754204812750702.5
4904152615,1754204812784076.0
4904185932,1754204812817361.2
4904219249,1754204812850598.0
4904252568,1754204812884967.5
4904285885,1754204812917259.5
4904319204,1754204812950538.2
4904352523,1754204812983894.2
4904385841,1754204813017202.8
4904419160,1754204813050506.0
4904452478,1754204813083742.0
4904485796,1754204813117025.5
4904519114,1754204813151355.5
4904552433,1754204813184348.2
4904585751,1754204813217112.8
4904619068,1754204813250464.2
4904652386,1754204813283734.5
4904685703,1754204813317109.5
4904719024,1754204813350429.8
4904752342,1754204813384652.2
4904785657,1754204813416988.2
4904818977,1754204813450311.2
4904852296,1754204813483621.5
4904885614,1754204813516926.8
4904918930,1754204813550266.8
4904952250,1754204813583630.5
4904985567,1754204813616952.5
4905018886,1754204813650169.2
4905052205,1754204813683505.8
4905085522,1754204813716878.0
4905118840,1754204813750119.5
4905152158,1754204813783647.5
4905185477,1754204813816941.5
4905218795,1754204813850166.5
4905252113,1754204813884353.0
4905285432,1754204813916653.2
4905318749,1754204813949979.0
4905352069,1754204813983487.5
4905385386,1754204814016812.5
4905418705,1754204814050164.2
4905452022,1754204814083530.0
4905485340,1754204814116813.8
4905518657,1754204814150144.0
4905551977,1754204814183274.0
4905585296,1754204814217604.0
4905618613,1754204814249940.8
4905651930,1754204814283141.2
4905685251,1754204814316449.8
4905718569,1754204814349821.8
4905751886,1754204814384206.5
4905785207,1754204814416490.5
4905818524,1754204814449772.0
4905851840,1754204814482965.8
4905885160,1754204814516298.8
4905918478,1754204814549591.0
4905951796,1754204814582925.0
4905985115,1754204814616244.0
4906018433,1754204814650563.2
4906051750,1754204814682871.8
4906085069,1754204814717482.5
4906118387,1754204814749502.8
4906151705,1754204814783913.2
4906185023,1754204814816210.2
4906218342,1754204814850511.5
4906251659,1754204814882793.8
4906284978,1754204814917134.2
4906318296,1754204814949414.8
4906351613,1754204814982729.5
4906384933,1754204815017076.8
4906418249,1754204815049469.5
4906451567,1754204815083129.0
4906484889,1754204815116381.2
4906518204,1754204815150767.2
4906551522,1754204815183151.2
4906584841,1754204815216192.2
4906618159,1754204815249451.2
4906651477,1754204815282838.0
4906684796,1754204815317141.2
4906718114,1754204815350449.5
4906751431,1754204815382810.0
4906784749,1754204815416073.5
4906818070,1754204815449367.5
4906851386,1754204815483742.8
4906884705,1754204815517050.2
4906918021,1754204815549314.8
4906951342,1754204815582715.8
4906984662,1754204815616119.8
4907017977,1754204815649447.8
4907051296,1754204815682767.5
4907084614,1754204815715943.2
4907117932,1754204815749213.5
4907151250,1754204815782574.5
4907184570,1754204815815846.0
4907217886,1754204815849213.0
4907251205,1754204815882498.0
4907284524,1754204815915843.0
4907317842,1754204815949130.8
4907351159,1754204815982528.2
4907384480,1754204816015775.8
4907417795,1754204816049139.5
4907451115,1754204816083389.2
4907484432,1754204816115731.5
4907517751,1754204816149033.0
4907551068,1754204816182347.0
4907584387,1754204816215668.5
4907617704,1754204816248981.8
4907651023,1754204816282290.0
4907684342,1754204816316674.0
4907717660,1754204816348947.5
4907750978,1754204816382351.8
4907784297,1754204816415584.2
4907817614,1754204816448895.0
4907850933,1754204816482224.0
4907884251,1754204816515574.0
4907917570,1754204816548832.2
4907950886,1754204816582113.2
4907984205,1754204816616494.2
4908017522,1754204816648767.2
4908050842,1754204816682058.5
4908084160,1754204816715431.0
4908117478,1754204816748755.5
4908150795,1754204816782134.0
4908184117,1754204816816427.0
4908217432,1754204816848717.0
4908250751,1754204816882012.5
4908284069,1754204816916373.0
4908317387,1754204816948671.8
4908350705,1754204816981929.5
4908384025,1754204817015418.0
4908417343,1754204817049798.5
4908450660,1754204817081992.8
4908483979,1754204817115163.0
4908517299,1754204817148574.2
4908550615,1754204817183005.2
4908583932,1754204817215228.0
4908617250,1754204817248520.8
4908650571,1754204817281792.0
4908683887,1754204817315124.5
4908717206,1754204817348469.8
4908750524,1754204817382837.0
4908783842,1754204817415102.8
4908817161,1754204817448417.0
4908850479,1754204817481738.8
4908883796,1754204817515020.2
4908917114,1754204817548386.2
4908950434,1754204817581789.2
4908983753,1754204817614992.0
4909017072,1754204817648263.2
4909050388,1754204817681639.2
4909083706,1754204817714969.8
4909117025,1754204817748257.8
4909150342,1754204817781544.5
4909183661,1754204817815929.8
4909216979,1754204817848084.8
4909250297,1754204817881418.8
4909283615,1754204817914814.0
4909316934,1754204817948131.5
4909350253,1754204817982541.0
4909383570,1754204818014694.2
4909416889,1754204818049269.0
4909450207,1754204818081282.2
4909483524,1754204818114627.0
4909516843,1754204818148955.8
4909550160,1754204818182263.5
4909583479,1754204818214562.0
4909616797,1754204818247889.5
4909650117,1754204818281225.8
4909683433,1754204818314555.0
4909716753,1754204818347890.5
4909750072,1754204818381329.2
4909783388,1754204818414657.0
4909816708,1754204818447965.5
4909850025,1754204818481306.8
4909883344,1754204818514606.0
4909916662,1754204818547938.8
4909949979,1754204818581230.5
4909983297,1754204818614663.0
4910016618,1754204818647831.0
4910049934,1754204818681112.8
4910083251,1754204818714416.8
4910116571,1754204818747328.2
4910149889,1754204818780738.0
4910183207,1754204818813992.0
4910216526,1754204818847265.0
4910249843,1754204818880637.5
4910283161,1754204818914953.0
4910316480,1754204818947219.2
4910349798,1754204818980578.5
4910383116,1754204819013881.8
4910416434,1754204819047203.8
4910449753,1754204819080550.8
4910483071,1754204819113828.2
4910516389,1754204819147123.2
4910549708,1754204819180580.8
4910583026,1754204819213792.2
4910616343,1754204819247101.0
4910649662,1754204819280406.8
4910682981,1754204819313778.5
4910716299,1754204819347069.8
4910749614,1754204819380464.2
4910782935,1754204819413685.8
4910816252,1754204819446995.2
4910849572,1754204819480320.2
4910882887,1754204819513741.0
4910916208,1754204819547965.2
4910949525,1754204819580369.5
4910982844,1754204819613615.2
4911016162,1754204819646901.2
4911049479,1754204819680284.8
4911082799,1754204819713645.5
4911116117,1754204819746940.8
4911149435,1754204819780296.5
4911182751,1754204819814654.0
4911216071,1754204819846883.8
4911249389,1754204819880225.0
4911282708,1754204819913584.8
4911316024,1754204819946819.5
4911349344,1754204819980156.2
4911382662,1754204820013391.8
4911415980,1754204820046777.0
4911449299,1754204820080109.8
4911482616,1754204820113450.8
4911515935,1754204820146789.2
4911549251,1754204820180044.0
4911582571,1754204820213277.0
4911615889,1754204820246637.0
4911649207,1754204820279952.0
4911682524,1754204820313307.8
4911715844,1754204820346577.5
4911749162,1754204820380092.8
4911782480,1754204820413322.2
4911815797,1754204820447720.5
4911849117,1754204820479948.2
4911882434,1754204820514285.0
4911915753,1754204820546602.5
4911949071,1754204820579867.2
4911982389,1754204820614237.0
4912015707,1754204820646551.5
4912049026,1754204820680807.0
4912082344,1754204820713240.0
4912115662,1754204820746540.8
4912148981,1754204820779891.2
4912182299,1754204820813198.0
4912215618,1754204820847418.5
4912248935,1754204820880744.2
4912282254,1754204820913033.0
4912315572,1754204820946371.5
4912348890,1754204820979712.8
4912382210,1754204821013104.8
4912415527,1754204821046358.2
4912448844,1754204821080668.2
4912482164,1754204821114014.8
4912515482,1754204821147344.2
4912548801,1754204821179760.8
4912582119,1754204821214037.8
4912615436,1754204821247307.8
4912648754,1754204821279612.8
4912682071,1754204821313964.5
4912715390,1754204821346195.5
4912748711,1754204821380593.8
4912782028,1754204821413932.5
4912815344,1754204821447219.2
4912848664,1754204821480530.5
4912881982,1754204821513856.0
4912915299,1754204821547148.0
4912948618,1754204821580582.5
4912981938,1754204821613829.2
4913015253,1754204821647090.5
4913048573,1754204821680326.8
4913081892,1754204821713725.0
4913115209,1754204821747034.2
4913148529,1754204821780318.2
4913181847,1754204821813604.0
4913215166,1754204821846899.8
4913248482,1754204821880240.5
4913281799,1754204821913622.5
4913315117,1754204821946854.8
4913348437,1754204821980350.2
4913381756,1754204822013515.0
4913415073,1754204822046906.8
4913448392,1754204822080265.5
4913481709,1754204822113546.0
4913515026,1754204822146837.0
4913548345,1754204822180222.0
4913581666,1754204822213542.2
4913614983,1754204822246823.0
4913648302,1754204822280115.0
4913681619,1754204822313478.2
4913714936,1754204822346807.5
4913748254,1754204822380174.8
4913781571,1754204822413404.8
4913814891,1754204822445672.2
4913848212,1754204822479973.2
4913881529,1754204822512340.2
4913914844,1754204822546665.5
4913948162,1754204822578995.0
4913981480,1754204822613300.8
4914014798,1754204822645576.5
4914048117,1754204822679895.0
4914081434,1754204822712219.8
4914114753,1754204822745542.8
4914148070,1754204822778961.0
4914181390,1754204822813221.2
4914214707,1754204822845511.0
4914248025,1754204822878813.0
4914281344,1754204822912155.2
4914314661,1754204822946469.0
4914347981,1754204822978830.0
4914381298,1754204823012064.0
4914414617,1754204823045532.8
4914447937,1754204823079734.8
4914481256,1754204823113056.0
4914514575,1754204823146372.0
4914547892,1754204823179796.8
4914581209,1754204823213005.5
4914614527,1754204823246312.5
4914647846,1754204823279589.2
4914681163,1754204823313043.2
4914714482,1754204823346320.8
4914747801,1754204823379674.5
4914781118,1754204823413026.0
4914814435,1754204823446341.0
4914847754,1754204823479693.5
4914881072,1754204823512948.2
4914914389,1754204823545183.5
4914947708,1754204823579578.8
4914981029,1754204823612823.8
4915014347,1754204823646198.8
4915047663,1754204823679468.8
4915080981,1754204823711894.8
4915114300,1754204823746821.0
4915147619,1754204823779165.8
4915180938,1754204823812374.0
4915214256,1754204823845453.2
4915247574,1754204823878728.8
4915280893,1754204823912008.0
4915314210,1754204823946489.8
4915347528,1754204823978860.2
4915380849,1754204824012122.8
4915414164,1754204824045373.2
4915447482,1754204824078675.2
4915480801,1754204824113049.2
4915514118,1754204824145380.0
4915547437,1754204824179693.2
4915580756,1754204824212004.5
4915614075,1754204824245335.5
4915647391,1754204824279645.5
4915680710,1754204824312960.8
4915714029,1754204824345306.8
4915747346,1754204824378681.0
4915780666,1754204824412932.2
4915813982,1754204824445227.8
4915847301,1754204824479569.0
4915880621,1754204824511880.5
4915913938,1754204824546216.2
4915947255,1754204824578504.0
4915980573,1754204824611818.0
4916013892,1754204824646319.5
4916047210,1754204824678597.8
4916080529,1754204824711920.5
4916113848,1754204824745130.5
4916147163,1754204824778496.0
4916180485,1754204824812787.5
4916213800,1754204824845074.0
4916247118,1754204824878395.5
4916280438,1754204824911704.8
4916313755,1754204824945308.0
4916347073,1754204824979646.8
4916380392,1754204825011929.0
4916413709,1754204825045115.8
4916447027,1754204825078416.8
4916480347,1754204825111716.8
4916513663,1754204825145069.2
4916546982,1754204825178433.0
4916580302,1754204825211711.0
4916613618,1754204825245950.8
4916646937,1754204825278191.0
4916680255,1754204825311496.2
4916713575,1754204825344830.2
4916746894,1754204825378144.0
4916780212,1754204825411463.2
4916813529,1754204825444661.8
4916846847,1754204825478959.5
4916880165,1754204825511315.0
4916913484,1754204825544689.5
4916946800,1754204825578004.8
4916980121,1754204825611223.2
4917013439,1754204825645680.8
4917046755,1754204825678035.2
4917080075,1754204825711370.5
4917113391,1754204825744748.0
4917146709,1754204825779073.0
4917180035,1754204825811259.0
4917213348,1754204825844576.0
4917246665,1754204825878887.2
4917279984,1754204825911205.5
4917313301,1754204825944566.8
4917346621,1754204825977841.8
4917379938,1754204826011058.2
4917413257,1754204826045415.5
4917446574,1754204826077708.0
4917479892,1754204826111007.2
4917513211,1754204826144330.0
4917546529,1754204826177646.5
4917579847,1754204826211022.5
4917613165,1754204826245350.0
4917646483,1754204826277693.8
4917679802,1754204826311027.8
4917713121,1754204826344352.0
4917746439,1754204826377803.5
4917779757,1754204826411121.2
4917813075,1754204826445391.0
4917846392,1754204826477596.5
4917879711,1754204826511842.0
4917913029,1754204826544216.5
4917946346,1754204826577791.0
4917979666,1754204826612076.5
4918012984,1754204826644399.5
4918046302,1754204826677503.5
4918079620,1754204826710877.2
4918112939,1754204826745215.8
4918146256,1754204826778469.8
4918179575,1754204826811747.0
4918212893,1754204826845026.5
4918246211,1754204826877311.8
4918279529,1754204826911669.0
4918312848,1754204826943964.5
4918346167,1754204826978316.8
4918379484,1754204827010590.2
